,site,value,variable,quality,dateC
421,3154,5.4,PMTEOM,0.0,2020-01-18 14:00:00
422,3154,8.4,PMTEOM,0.0,2020-01-18 15:00:00
423,3154,9.6,PMTEOM,0.0,2020-01-18 16:00:00
424,3154,12.1,PMTEOM,0.0,2020-01-18 17:00:00
425,3154,97.0,PMTEOM,0.0,2020-01-18 18:00:00
426,3154,9.5,PMTEOM,0.0,2020-01-18 19:00:00
427,3154,6.4,PMTEOM,0.0,2020-01-18 20:00:00
428,3154,5.9,PMTEOM,0.0,2020-01-18 21:00:00
429,3154,6.7,PMTEOM,0.0,2020-01-18 22:00:00
430,3154,5.3,PMTEOM,0.0,2020-01-18 23:00:00
431,3154,5.2,PMTEOM,0.0,2020-01-19 00:00:00
432,3154,5.1,PMTEOM,0.0,2020-01-19 01:00:00
433,3154,4.4,PMTEOM,0.0,2020-01-19 02:00:00
434,3154,5.2,PMTEOM,0.0,2020-01-19 03:00:00
435,3154,5.1,PMTEOM,0.0,2020-01-19 04:00:00
436,3154,6.3,PMTEOM,0.0,2020-01-19 05:00:00
437,3154,8.3,PMTEOM,0.0,2020-01-19 06:00:00
438,3154,8.8,PMTEOM,0.0,2020-01-19 07:00:00
439,3154,6.8,PMTEOM,0.0,2020-01-19 08:00:00
440,3154,6.4,PMTEOM,0.0,2020-01-19 09:00:00
441,3154,8.3,PMTEOM,0.0,2020-01-19 10:00:00
442,3154,6.7,PMTEOM,0.0,2020-01-19 11:00:00
443,3154,5.0,PMTEOM,0.0,2020-01-19 12:00:00
444,3154,3.9,PMTEOM,0.0,2020-01-19 13:00:00
445,3154,5.0,PMTEOM,0.0,2020-01-19 14:00:00
446,3154,5.9,PMTEOM,0.0,2020-01-19 15:00:00
447,3154,10.1,PMTEOM,0.0,2020-01-19 16:00:00
448,3154,21.8,PMTEOM,0.0,2020-01-19 17:00:00
449,3154,9.1,PMTEOM,0.0,2020-01-19 18:00:00
450,3154,7.7,PMTEOM,0.0,2020-01-19 19:00:00
451,3154,8.3,PMTEOM,0.0,2020-01-19 20:00:00
452,3154,7.7,PMTEOM,0.0,2020-01-19 21:00:00
453,3154,5.3,PMTEOM,0.0,2020-01-19 22:00:00
454,3154,5.0,PMTEOM,0.0,2020-01-19 23:00:00
455,3154,5.4,PMTEOM,0.0,2020-01-20 00:00:00
456,3154,6.2,PMTEOM,0.0,2020-01-20 01:00:00
457,3154,4.9,PMTEOM,0.0,2020-01-20 02:00:00
458,3154,5.6,PMTEOM,0.0,2020-01-20 03:00:00
459,3154,7.1,PMTEOM,0.0,2020-01-20 04:00:00
460,3154,8.5,PMTEOM,0.0,2020-01-20 05:00:00
461,3154,6.5,PMTEOM,0.0,2020-01-20 06:00:00
462,3154,8.2,PMTEOM,0.0,2020-01-20 07:00:00
463,3154,9.0,PMTEOM,0.0,2020-01-20 08:00:00
464,3154,10.6,PMTEOM,0.0,2020-01-20 09:00:00
465,3154,5.3,PMTEOM,0.0,2020-01-20 10:00:00
466,3154,5.9,PMTEOM,0.0,2020-01-20 11:00:00
467,3154,3.5,PMTEOM,0.0,2020-01-20 12:00:00
468,3154,5.4,PMTEOM,0.0,2020-01-20 13:00:00
469,3154,5.4,PMTEOM,0.0,2020-01-20 14:00:00
470,3154,7.6,PMTEOM,0.0,2020-01-20 15:00:00
471,3154,22.3,PMTEOM,0.0,2020-01-20 16:00:00
472,3154,12.4,PMTEOM,0.0,2020-01-20 17:00:00
473,3154,7.3,PMTEOM,0.0,2020-01-20 18:00:00
474,3154,9.0,PMTEOM,0.0,2020-01-20 19:00:00
475,3154,6.6,PMTEOM,0.0,2020-01-20 20:00:00
476,3154,5.5,PMTEOM,0.0,2020-01-20 21:00:00
477,3154,5.7,PMTEOM,0.0,2020-01-20 22:00:00
478,3154,11.2,PMTEOM,0.0,2020-01-20 23:00:00
479,3154,8.4,PMTEOM,0.0,2020-01-21 00:00:00
480,3154,5.4,PMTEOM,0.0,2020-01-21 01:00:00
481,3154,5.6,PMTEOM,0.0,2020-01-21 02:00:00
482,3154,4.8,PMTEOM,0.0,2020-01-21 03:00:00
483,3154,5.2,PMTEOM,0.0,2020-01-21 04:00:00
484,3154,5.1,PMTEOM,0.0,2020-01-21 05:00:00
485,3154,8.5,PMTEOM,0.0,2020-01-21 06:00:00
486,3154,9.0,PMTEOM,0.0,2020-01-21 07:00:00
487,3154,10.3,PMTEOM,0.0,2020-01-21 08:00:00
488,3154,7.2,PMTEOM,0.0,2020-01-21 09:00:00
489,3154,7.4,PMTEOM,0.0,2020-01-21 10:00:00
490,3154,5.4,PMTEOM,0.0,2020-01-21 11:00:00
491,3154,5.1,PMTEOM,0.0,2020-01-21 12:00:00
492,3154,6.2,PMTEOM,0.0,2020-01-21 13:00:00
493,3154,7.1,PMTEOM,0.0,2020-01-21 14:00:00
494,3154,6.2,PMTEOM,0.0,2020-01-21 15:00:00
495,3154,10.2,PMTEOM,0.0,2020-01-21 16:00:00
496,3154,23.8,PMTEOM,0.0,2020-01-21 17:00:00
497,3154,9.1,PMTEOM,0.0,2020-01-21 18:00:00
498,3154,6.0,PMTEOM,0.0,2020-01-21 19:00:00
499,3154,5.0,PMTEOM,0.0,2020-01-21 20:00:00
500,3154,5.8,PMTEOM,0.0,2020-01-21 21:00:00
501,3154,5.8,PMTEOM,0.0,2020-01-21 22:00:00
502,3154,6.6,PMTEOM,0.0,2020-01-21 23:00:00
503,3154,4.7,PMTEOM,0.0,2020-01-22 00:00:00
504,3154,6.5,PMTEOM,0.0,2020-01-22 01:00:00
505,3154,4.7,PMTEOM,0.0,2020-01-22 02:00:00
506,3154,5.0,PMTEOM,0.0,2020-01-22 03:00:00
507,3154,4.9,PMTEOM,0.0,2020-01-22 04:00:00
508,3154,5.7,PMTEOM,0.0,2020-01-22 05:00:00
509,3154,12.1,PMTEOM,0.0,2020-01-22 06:00:00
510,3154,10.8,PMTEOM,0.0,2020-01-22 07:00:00
511,3154,9.4,PMTEOM,0.0,2020-01-22 08:00:00
512,3154,8.1,PMTEOM,0.0,2020-01-22 09:00:00
513,3154,7.4,PMTEOM,0.0,2020-01-22 10:00:00
514,3154,8.4,PMTEOM,0.0,2020-01-22 11:00:00
515,3154,7.0,PMTEOM,0.0,2020-01-22 12:00:00
516,3154,7.3,PMTEOM,0.0,2020-01-22 13:00:00
517,3154,5.6,PMTEOM,0.0,2020-01-22 14:00:00
518,3154,7.5,PMTEOM,0.0,2020-01-22 15:00:00
519,3154,7.0,PMTEOM,0.0,2020-01-22 16:00:00
520,3154,6.6,PMTEOM,0.0,2020-01-22 17:00:00
521,3154,10.5,PMTEOM,0.0,2020-01-22 18:00:00
522,3154,8.1,PMTEOM,0.0,2020-01-22 19:00:00
523,3154,6.8,PMTEOM,0.0,2020-01-22 20:00:00
524,3154,8.1,PMTEOM,0.0,2020-01-22 21:00:00
525,3154,6.7,PMTEOM,0.0,2020-01-22 22:00:00
526,3154,6.8,PMTEOM,0.0,2020-01-22 23:00:00
527,3154,7.1,PMTEOM,0.0,2020-01-23 00:00:00
528,3154,6.6,PMTEOM,0.0,2020-01-23 01:00:00
529,3154,5.9,PMTEOM,0.0,2020-01-23 02:00:00
530,3154,4.4,PMTEOM,0.0,2020-01-23 03:00:00
531,3154,6.4,PMTEOM,0.0,2020-01-23 04:00:00
532,3154,7.0,PMTEOM,0.0,2020-01-23 05:00:00
533,3154,7.2,PMTEOM,0.0,2020-01-23 06:00:00
534,3154,8.8,PMTEOM,0.0,2020-01-23 07:00:00
535,3154,6.9,PMTEOM,0.0,2020-01-23 08:00:00
536,3154,14.1,PMTEOM,0.0,2020-01-23 09:00:00
537,3154,6.2,PMTEOM,0.0,2020-01-23 10:00:00
538,3154,6.7,PMTEOM,0.0,2020-01-23 11:00:00
539,3154,6.1,PMTEOM,0.0,2020-01-23 12:00:00
540,3154,7.8,PMTEOM,0.0,2020-01-23 13:00:00
541,3154,6.8,PMTEOM,0.0,2020-01-23 14:00:00
542,3154,6.7,PMTEOM,0.0,2020-01-23 15:00:00
543,3154,10.9,PMTEOM,0.0,2020-01-23 16:00:00
544,3154,71.7,PMTEOM,0.0,2020-01-23 17:00:00
545,3154,24.3,PMTEOM,0.0,2020-01-23 18:00:00
546,3154,5.9,PMTEOM,0.0,2020-01-23 19:00:00
547,3154,18.9,PMTEOM,0.0,2020-01-23 20:00:00
548,3154,11.8,PMTEOM,0.0,2020-01-23 21:00:00
549,3154,9.8,PMTEOM,0.0,2020-01-23 22:00:00
550,3154,11.6,PMTEOM,0.0,2020-01-23 23:00:00
551,3154,3.7,PMTEOM,0.0,2020-01-24 00:00:00
552,3154,4.2,PMTEOM,0.0,2020-01-24 01:00:00
553,3154,4.5,PMTEOM,0.0,2020-01-24 02:00:00
554,3154,4.3,PMTEOM,0.0,2020-01-24 03:00:00
555,3154,5.6,PMTEOM,0.0,2020-01-24 04:00:00
556,3154,5.6,PMTEOM,0.0,2020-01-24 05:00:00
557,3154,6.6,PMTEOM,0.0,2020-01-24 06:00:00
558,3154,6.4,PMTEOM,0.0,2020-01-24 07:00:00
559,3154,7.2,PMTEOM,0.0,2020-01-24 08:00:00
560,3154,8.1,PMTEOM,0.0,2020-01-24 09:00:00
561,3154,6.5,PMTEOM,0.0,2020-01-24 10:00:00
562,3154,5.4,PMTEOM,0.0,2020-01-24 11:00:00
563,3154,5.9,PMTEOM,0.0,2020-01-24 12:00:00
564,3154,6.6,PMTEOM,0.0,2020-01-24 13:00:00
565,3154,5.0,PMTEOM,0.0,2020-01-24 14:00:00
566,3154,6.1,PMTEOM,0.0,2020-01-24 15:00:00
567,3154,6.3,PMTEOM,0.0,2020-01-24 16:00:00
568,3154,8.1,PMTEOM,0.0,2020-01-24 17:00:00
569,3154,6.1,PMTEOM,0.0,2020-01-24 18:00:00
570,3154,5.2,PMTEOM,0.0,2020-01-24 19:00:00
571,3154,7.5,PMTEOM,0.0,2020-01-24 20:00:00
572,3154,5.4,PMTEOM,0.0,2020-01-24 21:00:00
573,3154,6.6,PMTEOM,0.0,2020-01-24 22:00:00
574,3154,3.8,PMTEOM,0.0,2020-01-24 23:00:00
575,3154,8.4,PMTEOM,0.0,2020-01-25 00:00:00
576,3154,5.2,PMTEOM,0.0,2020-01-25 01:00:00
577,3154,6.3,PMTEOM,0.0,2020-01-25 02:00:00
578,3154,7.1,PMTEOM,0.0,2020-01-25 03:00:00
579,3154,5.1,PMTEOM,0.0,2020-01-25 04:00:00
580,3154,6.4,PMTEOM,0.0,2020-01-25 05:00:00
581,3154,4.6,PMTEOM,0.0,2020-01-25 06:00:00
582,3154,36.4,PMTEOM,0.0,2020-01-25 07:00:00
583,3154,7.7,PMTEOM,0.0,2020-01-25 08:00:00
584,3154,8.0,PMTEOM,0.0,2020-01-25 09:00:00
585,3154,8.5,PMTEOM,0.0,2020-01-25 10:00:00
586,3154,6.5,PMTEOM,0.0,2020-01-25 11:00:00
587,3154,5.1,PMTEOM,0.0,2020-01-25 12:00:00
588,3154,5.3,PMTEOM,0.0,2020-01-25 13:00:00
589,3154,5.4,PMTEOM,0.0,2020-01-25 14:00:00
590,3154,5.7,PMTEOM,0.0,2020-01-25 15:00:00
591,3154,8.6,PMTEOM,0.0,2020-01-25 16:00:00
592,3154,83.6,PMTEOM,0.0,2020-01-25 17:00:00
593,3154,6.9,PMTEOM,0.0,2020-01-25 18:00:00
594,3154,9.0,PMTEOM,0.0,2020-01-25 19:00:00
595,3154,7.1,PMTEOM,0.0,2020-01-25 20:00:00
596,3154,4.6,PMTEOM,0.0,2020-01-25 21:00:00
597,3154,5.1,PMTEOM,0.0,2020-01-25 22:00:00
598,3154,5.4,PMTEOM,0.0,2020-01-25 23:00:00
599,3154,4.2,PMTEOM,0.0,2020-01-26 00:00:00
600,3154,4.3,PMTEOM,0.0,2020-01-26 01:00:00
601,3154,4.4,PMTEOM,0.0,2020-01-26 02:00:00
602,3154,4.9,PMTEOM,0.0,2020-01-26 03:00:00
603,3154,4.0,PMTEOM,0.0,2020-01-26 04:00:00
604,3154,4.6,PMTEOM,0.0,2020-01-26 05:00:00
605,3154,5.4,PMTEOM,0.0,2020-01-26 06:00:00
606,3154,6.5,PMTEOM,0.0,2020-01-26 07:00:00
607,3154,7.2,PMTEOM,0.0,2020-01-26 08:00:00
608,3154,6.5,PMTEOM,0.0,2020-01-26 09:00:00
609,3154,7.2,PMTEOM,0.0,2020-01-26 10:00:00
610,3154,5.8,PMTEOM,0.0,2020-01-26 11:00:00
611,3154,5.0,PMTEOM,0.0,2020-01-26 12:00:00
612,3154,8.9,PMTEOM,0.0,2020-01-26 13:00:00
613,3154,68.0,PMTEOM,0.0,2020-01-26 14:00:00
614,3154,36.1,PMTEOM,0.0,2020-01-26 15:00:00
615,3154,28.4,PMTEOM,0.0,2020-01-26 16:00:00
616,3154,10.5,PMTEOM,0.0,2020-01-26 17:00:00
617,3154,5.4,PMTEOM,0.0,2020-01-26 18:00:00
618,3154,5.7,PMTEOM,0.0,2020-01-26 19:00:00
619,3154,7.9,PMTEOM,0.0,2020-01-26 20:00:00
620,3154,9.1,PMTEOM,0.0,2020-01-26 21:00:00
621,3154,7.6,PMTEOM,0.0,2020-01-26 22:00:00
622,3154,4.5,PMTEOM,0.0,2020-01-26 23:00:00
623,3154,4.4,PMTEOM,0.0,2020-01-27 00:00:00
624,3154,4.3,PMTEOM,0.0,2020-01-27 01:00:00
625,3154,4.7,PMTEOM,0.0,2020-01-27 02:00:00
626,3154,4.1,PMTEOM,0.0,2020-01-27 03:00:00
627,3154,6.0,PMTEOM,0.0,2020-01-27 04:00:00
628,3154,5.3,PMTEOM,0.0,2020-01-27 05:00:00
629,3154,5.9,PMTEOM,0.0,2020-01-27 06:00:00
630,3154,16.4,PMTEOM,0.0,2020-01-27 07:00:00
631,3154,9.3,PMTEOM,0.0,2020-01-27 08:00:00
632,3154,8.1,PMTEOM,0.0,2020-01-27 09:00:00
633,3154,7.4,PMTEOM,0.0,2020-01-27 10:00:00
634,3154,5.2,PMTEOM,0.0,2020-01-27 11:00:00
635,3154,4.2,PMTEOM,0.0,2020-01-27 12:00:00
636,3154,7.6,PMTEOM,0.0,2020-01-27 13:00:00
637,3154,9.2,PMTEOM,0.0,2020-01-27 14:00:00
638,3154,5.5,PMTEOM,0.0,2020-01-27 15:00:00
639,3154,6.3,PMTEOM,0.0,2020-01-27 16:00:00
640,3154,6.7,PMTEOM,0.0,2020-01-27 17:00:00
641,3154,5.5,PMTEOM,0.0,2020-01-27 18:00:00
642,3154,4.7,PMTEOM,0.0,2020-01-27 19:00:00
643,3154,7.1,PMTEOM,0.0,2020-01-27 20:00:00
644,3154,5.0,PMTEOM,0.0,2020-01-27 21:00:00
645,3154,5.2,PMTEOM,0.0,2020-01-27 22:00:00
646,3154,4.7,PMTEOM,0.0,2020-01-27 23:00:00
647,3154,4.7,PMTEOM,0.0,2020-01-28 00:00:00
648,3154,8.4,PMTEOM,0.0,2020-01-28 01:00:00
649,3154,9.1,PMTEOM,0.0,2020-01-28 02:00:00
650,3154,4.3,PMTEOM,0.0,2020-01-28 03:00:00
651,3154,5.6,PMTEOM,0.0,2020-01-28 04:00:00
652,3154,6.4,PMTEOM,0.0,2020-01-28 05:00:00
653,3154,7.0,PMTEOM,0.0,2020-01-28 06:00:00
654,3154,12.9,PMTEOM,0.0,2020-01-28 07:00:00
655,3154,6.1,PMTEOM,0.0,2020-01-28 08:00:00
656,3154,11.3,PMTEOM,0.0,2020-01-28 09:00:00
657,3154,10.6,PMTEOM,0.0,2020-01-28 10:00:00
658,3154,7.1,PMTEOM,0.0,2020-01-28 11:00:00
659,3154,7.4,PMTEOM,0.0,2020-01-28 12:00:00
660,3154,5.8,PMTEOM,0.0,2020-01-28 13:00:00
661,3154,8.4,PMTEOM,0.0,2020-01-28 14:00:00
662,3154,7.4,PMTEOM,0.0,2020-01-28 15:00:00
663,3154,8.3,PMTEOM,0.0,2020-01-28 16:00:00
664,3154,4.8,PMTEOM,0.0,2020-01-28 17:00:00
665,3154,6.1,PMTEOM,0.0,2020-01-28 18:00:00
666,3154,7.0,PMTEOM,0.0,2020-01-28 19:00:00
667,3154,10.4,PMTEOM,0.0,2020-01-28 20:00:00
668,3154,6.0,PMTEOM,0.0,2020-01-28 21:00:00
669,3154,4.7,PMTEOM,0.0,2020-01-28 22:00:00
670,3154,4.5,PMTEOM,0.0,2020-01-28 23:00:00
671,3154,5.1,PMTEOM,0.0,2020-01-29 00:00:00
672,3154,25.6,PMTEOM,0.0,2020-01-29 01:00:00
673,3154,31.1,PMTEOM,0.0,2020-01-29 02:00:00
674,3154,13.1,PMTEOM,0.0,2020-01-29 03:00:00
675,3154,51.0,PMTEOM,0.0,2020-01-29 04:00:00
676,3154,28.4,PMTEOM,0.0,2020-01-29 05:00:00
677,3154,28.5,PMTEOM,0.0,2020-01-29 06:00:00
678,3154,48.8,PMTEOM,0.0,2020-01-29 07:00:00
679,3154,193.2,PMTEOM,1.0,2020-01-29 08:00:00
680,3154,337.9,PMTEOM,0.0,2020-01-29 09:00:00
681,3154,147.1,PMTEOM,0.0,2020-01-29 10:00:00
682,3154,272.4,PMTEOM,0.0,2020-01-29 11:00:00
683,3154,113.9,PMTEOM,0.0,2020-01-29 12:00:00
684,3154,52.4,PMTEOM,0.0,2020-01-29 13:00:00
685,3154,27.5,PMTEOM,0.0,2020-01-29 14:00:00
686,3154,41.2,PMTEOM,0.0,2020-01-29 15:00:00
687,3154,13.1,PMTEOM,0.0,2020-01-29 16:00:00
688,3154,5.1,PMTEOM,0.0,2020-01-29 17:00:00
689,3154,5.8,PMTEOM,0.0,2020-01-29 18:00:00
690,3154,5.2,PMTEOM,0.0,2020-01-29 19:00:00
691,3154,3.8,PMTEOM,0.0,2020-01-29 20:00:00
692,3154,5.3,PMTEOM,0.0,2020-01-29 21:00:00
693,3154,3.1,PMTEOM,0.0,2020-01-29 22:00:00
694,3154,3.3,PMTEOM,0.0,2020-01-29 23:00:00
695,3154,6.0,PMTEOM,0.0,2020-01-30 00:00:00
696,3154,3.8,PMTEOM,0.0,2020-01-30 01:00:00
697,3154,5.1,PMTEOM,0.0,2020-01-30 02:00:00
698,3154,4.0,PMTEOM,0.0,2020-01-30 03:00:00
699,3154,4.4,PMTEOM,0.0,2020-01-30 04:00:00
700,3154,5.4,PMTEOM,0.0,2020-01-30 05:00:00
701,3154,29.4,PMTEOM,0.0,2020-01-30 06:00:00
702,3154,32.0,PMTEOM,0.0,2020-01-30 07:00:00
703,3154,18.6,PMTEOM,0.0,2020-01-30 08:00:00
704,3154,16.4,PMTEOM,0.0,2020-01-30 09:00:00
705,3154,7.3,PMTEOM,0.0,2020-01-30 10:00:00
706,3154,7.1,PMTEOM,0.0,2020-01-30 11:00:00
707,3154,2.3,PMTEOM,0.0,2020-01-30 12:00:00
708,3154,7.1,PMTEOM,0.0,2020-01-30 13:00:00
709,3154,8.2,PMTEOM,0.0,2020-01-30 14:00:00
710,3154,9.4,PMTEOM,0.0,2020-01-30 15:00:00
711,3154,12.0,PMTEOM,0.0,2020-01-30 16:00:00
712,3154,12.4,PMTEOM,0.0,2020-01-30 17:00:00
713,3154,8.4,PMTEOM,0.0,2020-01-30 18:00:00
714,3154,7.4,PMTEOM,0.0,2020-01-30 19:00:00
715,3154,5.9,PMTEOM,0.0,2020-01-30 20:00:00
716,3154,6.0,PMTEOM,0.0,2020-01-30 21:00:00
717,3154,4.7,PMTEOM,0.0,2020-01-30 22:00:00
718,3154,7.0,PMTEOM,0.0,2020-01-30 23:00:00
719,3154,4.3,PMTEOM,0.0,2020-01-31 00:00:00
720,3154,4.9,PMTEOM,0.0,2020-01-31 01:00:00
721,3154,4.3,PMTEOM,0.0,2020-01-31 02:00:00
722,3154,5.1,PMTEOM,0.0,2020-01-31 03:00:00
723,3154,5.0,PMTEOM,0.0,2020-01-31 04:00:00
724,3154,6.1,PMTEOM,0.0,2020-01-31 05:00:00
725,3154,8.7,PMTEOM,0.0,2020-01-31 06:00:00
726,3154,8.2,PMTEOM,0.0,2020-01-31 07:00:00
727,3154,10.1,PMTEOM,0.0,2020-01-31 08:00:00
728,3154,8.2,PMTEOM,0.0,2020-01-31 09:00:00
729,3154,9.6,PMTEOM,0.0,2020-01-31 10:00:00
730,3154,6.9,PMTEOM,0.0,2020-01-31 11:00:00
731,3154,4.4,PMTEOM,0.0,2020-01-31 12:00:00
732,3154,5.8,PMTEOM,0.0,2020-01-31 13:00:00
733,3154,7.3,PMTEOM,0.0,2020-01-31 14:00:00
734,3154,4.3,PMTEOM,0.0,2020-01-31 15:00:00
735,3154,6.3,PMTEOM,0.0,2020-01-31 16:00:00
736,3154,2.9,PMTEOM,0.0,2020-01-31 17:00:00
737,3154,3.2,PMTEOM,0.0,2020-01-31 18:00:00
738,3154,9.5,PMTEOM,0.0,2020-01-31 19:00:00
739,3154,5.5,PMTEOM,0.0,2020-01-31 20:00:00
740,3154,50.2,PMTEOM,0.0,2020-01-31 21:00:00
741,3154,21.5,PMTEOM,0.0,2020-01-31 22:00:00
742,3154,3.7,PMTEOM,0.0,2020-01-31 23:00:00
743,3154,5.3,PMTEOM,0.0,2020-02-01 00:00:00
744,3154,6.0,PMTEOM,0.0,2020-02-01 01:00:00
745,3154,4.4,PMTEOM,0.0,2020-02-01 02:00:00
746,3154,4.8,PMTEOM,0.0,2020-02-01 03:00:00
747,3154,5.2,PMTEOM,0.0,2020-02-01 04:00:00
748,3154,6.8,PMTEOM,0.0,2020-02-01 05:00:00
749,3154,6.2,PMTEOM,0.0,2020-02-01 06:00:00
750,3154,11.6,PMTEOM,0.0,2020-02-01 07:00:00
751,3154,12.5,PMTEOM,0.0,2020-02-01 08:00:00
752,3154,8.6,PMTEOM,0.0,2020-02-01 09:00:00
753,3154,6.6,PMTEOM,0.0,2020-02-01 10:00:00
754,3154,8.1,PMTEOM,0.0,2020-02-01 11:00:00
755,3154,6.6,PMTEOM,0.0,2020-02-01 12:00:00
756,3154,3.0,PMTEOM,0.0,2020-02-01 13:00:00
757,3154,3.7,PMTEOM,0.0,2020-02-01 14:00:00
758,3154,5.6,PMTEOM,0.0,2020-02-01 15:00:00
759,3154,17.6,PMTEOM,0.0,2020-02-01 16:00:00
760,3154,26.0,PMTEOM,0.0,2020-02-01 17:00:00
761,3154,29.8,PMTEOM,0.0,2020-02-01 18:00:00
762,3154,4.5,PMTEOM,0.0,2020-02-01 19:00:00
763,3154,9.4,PMTEOM,0.0,2020-02-01 20:00:00
764,3154,3.4,PMTEOM,0.0,2020-02-01 21:00:00
765,3154,5.9,PMTEOM,0.0,2020-02-01 22:00:00
766,3154,4.3,PMTEOM,0.0,2020-02-01 23:00:00
767,3154,3.4,PMTEOM,0.0,2020-02-02 00:00:00
768,3154,3.7,PMTEOM,0.0,2020-02-02 01:00:00
769,3154,3.4,PMTEOM,0.0,2020-02-02 02:00:00
770,3154,4.7,PMTEOM,0.0,2020-02-02 03:00:00
771,3154,3.0,PMTEOM,0.0,2020-02-02 04:00:00
772,3154,4.3,PMTEOM,0.0,2020-02-02 05:00:00
773,3154,6.4,PMTEOM,0.0,2020-02-02 06:00:00
774,3154,5.8,PMTEOM,0.0,2020-02-02 07:00:00
775,3154,7.8,PMTEOM,0.0,2020-02-02 08:00:00
776,3154,11.8,PMTEOM,0.0,2020-02-02 09:00:00
777,3154,8.2,PMTEOM,0.0,2020-02-02 10:00:00
778,3154,6.8,PMTEOM,0.0,2020-02-02 11:00:00
779,3154,322.6,PMTEOM,0.0,2020-02-02 12:00:00
780,3154,1067.5,PMTEOM,0.0,2020-02-02 13:00:00
781,3154,614.1,PMTEOM,0.0,2020-02-02 14:00:00
782,3154,431.7,PMTEOM,0.0,2020-02-02 15:00:00
783,3154,463.6,PMTEOM,0.0,2020-02-02 16:00:00
784,3154,853.4,PMTEOM,0.0,2020-02-02 17:00:00
785,3154,1265.0,PMTEOM,0.0,2020-02-02 18:00:00
786,3154,160.9,PMTEOM,0.0,2020-02-02 19:00:00
787,3154,37.5,PMTEOM,0.0,2020-02-02 20:00:00
788,3154,12.7,PMTEOM,0.0,2020-02-02 21:00:00
789,3154,490.8,PMTEOM,0.0,2020-02-02 22:00:00
790,3154,301.8,PMTEOM,0.0,2020-02-02 23:00:00
791,3154,284.9,PMTEOM,0.0,2020-02-03 00:00:00
792,3154,90.9,PMTEOM,0.0,2020-02-03 01:00:00
793,3154,32.9,PMTEOM,0.0,2020-02-03 02:00:00
794,3154,4.9,PMTEOM,0.0,2020-02-03 03:00:00
795,3154,3.1,PMTEOM,0.0,2020-02-03 04:00:00
796,3154,5.2,PMTEOM,0.0,2020-02-03 05:00:00
797,3154,8.8,PMTEOM,0.0,2020-02-03 06:00:00
798,3154,11.5,PMTEOM,0.0,2020-02-03 07:00:00
799,3154,13.7,PMTEOM,0.0,2020-02-03 08:00:00
800,3154,47.8,PMTEOM,0.0,2020-02-03 09:00:00
801,3154,271.4,PMTEOM,0.0,2020-02-03 10:00:00
802,3154,521.9,PMTEOM,0.0,2020-02-03 11:00:00
803,3154,638.0,PMTEOM,0.0,2020-02-03 12:00:00
804,3154,524.1,PMTEOM,0.0,2020-02-03 13:00:00
805,3154,142.1,PMTEOM,0.0,2020-02-03 14:00:00
806,3154,191.4,PMTEOM,0.0,2020-02-03 15:00:00
807,3154,96.0,PMTEOM,0.0,2020-02-03 16:00:00
808,3154,105.3,PMTEOM,0.0,2020-02-03 17:00:00
809,3154,27.2,PMTEOM,0.0,2020-02-03 18:00:00
810,3154,16.2,PMTEOM,0.0,2020-02-03 19:00:00
811,3154,10.4,PMTEOM,0.0,2020-02-03 20:00:00
812,3154,12.1,PMTEOM,0.0,2020-02-03 21:00:00
813,3154,15.6,PMTEOM,0.0,2020-02-03 22:00:00
814,3154,12.2,PMTEOM,0.0,2020-02-03 23:00:00
815,3154,27.9,PMTEOM,0.0,2020-02-04 00:00:00
816,3154,23.4,PMTEOM,0.0,2020-02-04 01:00:00
817,3154,23.2,PMTEOM,0.0,2020-02-04 02:00:00
818,3154,15.3,PMTEOM,0.0,2020-02-04 03:00:00
819,3154,16.2,PMTEOM,0.0,2020-02-04 04:00:00
820,3154,27.3,PMTEOM,0.0,2020-02-04 05:00:00
821,3154,20.0,PMTEOM,0.0,2020-02-04 06:00:00
822,3154,12.8,PMTEOM,0.0,2020-02-04 07:00:00
823,3154,12.6,PMTEOM,0.0,2020-02-04 08:00:00
824,3154,52.5,PMTEOM,0.0,2020-02-04 09:00:00
825,3154,83.9,PMTEOM,0.0,2020-02-04 10:00:00
826,3154,22.0,PMTEOM,0.0,2020-02-04 11:00:00
827,3154,8.8,PMTEOM,0.0,2020-02-04 12:00:00
828,3154,10.9,PMTEOM,0.0,2020-02-04 13:00:00
829,3154,7.5,PMTEOM,0.0,2020-02-04 14:00:00
830,3154,12.4,PMTEOM,0.0,2020-02-04 15:00:00
831,3154,10.5,PMTEOM,0.0,2020-02-04 16:00:00
832,3154,9.1,PMTEOM,0.0,2020-02-04 17:00:00
833,3154,6.0,PMTEOM,0.0,2020-02-04 18:00:00
834,3154,8.2,PMTEOM,0.0,2020-02-04 19:00:00
835,3154,6.5,PMTEOM,0.0,2020-02-04 20:00:00
836,3154,5.3,PMTEOM,0.0,2020-02-04 21:00:00
837,3154,6.7,PMTEOM,0.0,2020-02-04 22:00:00
838,3154,4.2,PMTEOM,0.0,2020-02-04 23:00:00
839,3154,7.2,PMTEOM,0.0,2020-02-05 00:00:00
840,3154,6.9,PMTEOM,0.0,2020-02-05 01:00:00
841,3154,3.0,PMTEOM,0.0,2020-02-05 02:00:00
842,3154,9.3,PMTEOM,0.0,2020-02-05 03:00:00
843,3154,2.2,PMTEOM,0.0,2020-02-05 04:00:00
