pm_value,ws,wd
7.1,0.87,195.48199
6.14,0.39,45.278999
8.31,0.31,58.672501
8.34,0.42,62.297501
8.54,0.37,53.897099
9.77,0.19,31.0264
9.04,0.95,39.181099
9.78,0.82,38.1329
12.19,0.25,78.827103
21.18,1.35,202.442
18.31,0.31,281.17499
10.03,0.7,15.3981
11.22,0.36,157.446
10.5,3.83,224.80701
7.09,4.2,226.07401
7.36,4.1,207.93401
11.73,4.01,215.05901
14.39,3.58,224.618
15.37,1.14,204.356
14.85,0.2,68.989197
22.14,0.56,48.8465
18.54,1.24,40.007801
11.71,1.16,40.924702
15.57,1.11,48.304001
13.64,1.96,42.2202
10.7,2.26,38.085201
9.97,2.34,37.051601
11.69,2.7,32.693802
6.92,2.2,40.380798
20.91,1.46,43.9884
3.89,0.58,48.657001
8.52,0.74,69.042
13.34,1.14,87.8713
27.81,1.78,211.25999
18.21,2.09,196.577
19.48,2.52,227.938
10.23,1.82,209.657
10.74,1.67,223.108
18.06,1.58,235.853
18.32,1.28,211.828
13.63,0.63,48.6479
19.73,2.32,39.7089
16.83,2.71,43.9963
21.91,2.25,44.015099
12.45,2.19,40.625301
10.99,1.97,40.489201
8.1,2.08,38.6185
5.93,2.24,34.023499
9.03,2.32,38.159801
9.27,1.26,29.3034
6.65,1.89,35.709202
2.23,1.33,41.357498
16.0,1.77,23.2001
-3.38,2.52,39.5742
14.8,1.76,38.624401
4.4,2.06,42.655602
8.08,0.38,98.017998
22.38,0.19,72.076103
17.11,0.37,221.998
20.94,1.32,187.916
11.74,1.29,225.664
11.74,0.96,199.338
11.01,2.36,212.15401
16.13,1.02,235.936
17.59,1.84,34.012901
16.14,1.48,31.944901
17.12,2.1,38.4324
13.19,2.02,44.000301
11.49,2.66,40.001499
7.35,2.01,28.7115
7.85,1.84,44.689098
9.07,1.76,25.537901
7.58,0.92,46.355
8.76,1.75,38.613701
8.57,2.38,32.416199
5.68,1.25,16.724501
4.69,1.55,35.757198
2.24,1.45,47.709301
2.92,1.68,36.236401
9.51,1.31,40.429901
12.69,0.63,200.584
17.81,1.03,192.535
21.17,1.38,161.567
18.32,1.7,209.33501
20.22,2.44,216.201
34.21,1.88,235.386
18.51,1.71,226.12801
21.93,1.7,228.60699
24.1,0.87,46.117298
21.95,2.27,36.609901
25.15,1.78,36.2402
22.16,1.61,40.8102
19.0,1.28,48.2995
17.11,1.2,33.824402
15.92,2.03,38.658199
18.58,1.29,43.8634
14.89,1.62,25.584801
11.74,0.97,33.509102
12.7,1.46,28.429701
15.36,1.81,29.1297
14.89,1.4,46.298801
18.33,1.72,30.668699
10.0,1.44,35.630299
18.32,0.79,48.037498
19.06,0.29,85.295097
28.6,1.42,211.248
32.7,1.05,206.168
37.18,1.25,209.884
32.47,1.58,228.239
31.96,2.13,214.261
33.94,1.46,229.02901
44.49,1.66,221.761
37.7,0.57,23.3813
39.41,1.86,34.138699
32.23,1.63,29.125299
30.86,1.42,34.902199
24.36,1.05,38.8018
15.91,1.33,54.990898
25.89,1.28,24.959801
13.9,1.35,37.243698
19.25,1.73,25.129101
16.85,2.24,19.941299
14.62,2.14,24.397699
16.86,1.73,30.7785
16.29,1.52,28.6824
6.62,1.4,28.0858
18.06,2.29,22.1632
20.18,1.55,25.0902
22.38,0.59,103.091
33.68,0.85,167.935
32.46,1.27,203.319
41.58,2.45,222.228
40.34,2.41,235.63901
46.45,2.32,224.70799
54.02,4.01,213.664
69.97,2.52,230.355
78.31,1.28,230.726
63.05,1.01,29.8104
64.35,1.12,27.022499
61.12,1.13,31.7957
52.56,1.24,33.868401
40.34,0.63,43.5947
55.53,0.5,23.816601
60.36,0.14,272.11099
51.08,1.01,41.644798
58.14,1.71,22.3494
54.28,1.63,36.640301
49.87,0.73,52.2052
52.06,1.14,50.390999
36.19,1.14,44.962299
31.99,1.62,49.052299
29.88,1.26,26.6029
41.1,0.34,40.530201
46.7,0.93,127.469
32.45,1.46,192.002
23.56,1.65,181.138
23.11,0.96,188.85699
18.51,0.85,194.255
17.35,0.39,159.27
23.35,0.39,50.962502
18.98,1.09,40.995499
28.87,0.55,66.845299
25.37,2.49,218.55701
25.38,1.82,191.037
26.86,1.23,205.98801
30.81,0.26,112.404
31.97,0.34,54.458698
25.37,0.82,51.922699
16.36,1.24,45.456799
9.28,1.9,42.444099
9.77,1.76,45.0625
7.43,1.73,40.8027
3.92,1.7,35.982399
1.7,0.73,165.10899
4.65,2.69,35.517399
9.22,2.42,37.312801
21.35,0.96,78.547203
27.55,1.26,189.466
20.9,1.66,236.649
23.33,3.0,211.30701
22.16,2.4,216.092
17.83,1.69,196.34801
8.32,0.99,130.10001
9.78,1.21,102.847
11.24,1.17,55.216702
7.35,2.03,56.882801
4.22,3.32,35.166
7.84,3.42,41.602001
7.83,3.33,34.557499
4.71,2.75,34.019299
5.93,1.69,71.661201
8.98,1.13,46.757
8.29,1.15,38.898201
1.23,1.15,49.374802
2.21,1.91,40.032299
7.13,1.66,48.228298
6.41,1.52,52.785599
5.64,1.87,37.274399
5.37,0.95,61.838699
5.36,1.2,78.781502
7.07,0.94,62.162899
16.29,0.78,37.654301
14.58,1.84,230.32899
22.6,2.63,229.291
11.22,3.1,236.08099
18.34,3.95,217.347
21.67,2.05,235.10899
13.41,1.88,240.2
16.86,0.55,11.9303
5.88,2.39,29.8316
4.46,2.11,45.032799
3.48,1.49,64.528999
2.02,0.92,25.1527
3.43,1.35,21.819099
6.68,2.05,36.769699
6.39,1.65,32.187698
5.64,2.01,27.8255
4.38,1.93,33.654202
3.37,1.69,35.138
5.86,1.95,41.8381
8.08,2.01,37.8232
3.85,2.19,32.520199
3.6,1.58,31.0777
8.07,1.47,31.289801
17.51,0.74,47.573799
23.29,0.2,51.186001
12.66,1.35,211.66299
11.74,0.92,24.5347
22.89,2.51,217.341
20.74,0.81,209.763
15.88,1.26,245.024
8.14,0.28,255.577
15.4,1.64,46.993801
20.26,2.34,57.268002
14.92,1.6,61.6045
6.44,0.92,69.222397
17.41,1.0,26.8454
6.95,0.83,49.316299
8.4,0.99,72.483704
8.39,1.87,83.196198
5.42,1.17,34.296902
2.34,2.16,22.8151
0.77,1.65,27.703899
1.31,2.3,19.9312
0.82,2.31,24.775999
2.56,2.22,39.884998
3.54,1.34,28.795799
3.28,1.91,25.523001
7.4,1.09,37.9799
10.55,0.88,55.920799
11.31,0.31,69.627602
12.3,1.77,155.52901
16.21,2.8,193.77299
14.91,4.03,219.37801
17.39,2.36,235.229
17.58,2.15,221.97099
15.18,0.97,52.128601
17.41,2.12,37.887001
12.06,2.73,39.319
15.94,2.7,42.728699
16.46,2.5,46.518101
13.7,2.73,43.976002
11.05,3.21,42.6325
8.62,3.44,32.594799
8.87,1.58,44.294701
5.7,1.72,82.865097
2.71,1.75,25.918301
1.55,1.91,32.3106
1.05,2.75,41.437401
5.27,2.07,34.992001
5.01,2.33,35.5
4.01,2.68,46.622601
9.11,1.27,56.545601
22.22,1.04,172.052
19.06,1.25,172.33099
12.29,1.7,221.60699
14.45,1.75,212.603
11.06,1.63,192.92999
14.66,1.55,225.34599
22.9,1.27,212.48199
26.18,0.7,43.483601
9.83,2.52,37.9193
11.54,2.66,39.8927
11.03,2.04,45.0284
7.8,2.36,39.429298
4.25,1.82,47.921101
4.22,2.09,47.661301
6.0,1.9,35.541698
3.73,1.69,44.1563
3.73,2.28,34.282501
5.91,1.86,38.910702
6.94,2.53,28.2554
6.21,1.65,45.758301
4.17,1.91,30.4657
5.19,2.06,31.964701
7.44,2.54,35.688801
8.56,1.24,55.513802
20.22,0.96,127.028
21.94,0.87,182.03999
16.54,0.77,182.869
17.86,1.38,186.771
13.44,0.31,154.015
12.26,0.5,300.46899
15.14,0.24,257.43701
11.26,1.82,40.006901
14.39,3.22,37.422001
9.31,3.19,37.156399
17.13,1.77,71.261398
14.66,2.0,93.416702
13.69,1.74,96.698601
8.12,1.91,53.675301
2.54,0.97,80.560799
3.26,1.45,81.680397
4.25,1.63,49.738701
4.25,1.5,48.4809
1.67,1.79,30.6397
3.48,1.98,28.220699
5.45,2.07,21.893299
2.75,1.77,33.760101
2.0,1.38,43.166599
4.45,0.66,91.160599
10.54,0.52,80.540901
20.48,0.14,142.63901
19.02,0.9,193.104
18.51,0.72,132.98399
11.51,1.46,167.16299
12.4,1.44,175.44
13.42,0.44,41.251099
11.52,2.12,32.828602
10.06,3.19,42.737099
9.54,2.31,37.740002
11.52,1.85,38.579102
11.78,1.82,43.5084
9.32,1.36,53.837898
5.35,2.32,48.2369
3.5,1.75,63.484001
5.64,1.33,79.5485
4.74,0.61,52.484299
3.48,1.11,45.690201
0.02,2.32,39.209801
1.52,1.63,51.177299
4.7,1.38,44.299599
2.52,0.78,46.525398
4.97,0.38,47.227001
5.7,0.62,32.3456
6.88,0.82,85.922203
15.64,0.91,120.965
16.62,3.42,249.758
12.94,2.72,252.591
10.29,1.15,275.60001
9.32,1.09,210.17599
11.23,2.11,201.08099
11.5,0.83,38.587101
11.75,1.75,38.019699
11.51,1.4,39.1166
15.12,0.76,57.4076
9.81,2.35,89.510002
8.36,2.76,98.274498
5.9,1.19,92.207298
8.6,2.29,244.54401
12.73,0.37,322.392
9.07,3.73,34.439602
3.74,3.61,32.716301
0.52,2.37,32.3405
0.01,2.22,45.467899
0.74,3.69,38.933102
1.24,2.61,45.381001
3.7,2.25,44.922501
5.14,2.45,57.848801
3.69,0.48,24.057301
4.7,1.23,85.9561
7.35,3.11,83.466904
17.07,1.66,59.328999
10.99,1.37,30.824301
9.05,1.62,89.386902
5.96,1.73,107.206
2.74,0.47,40.145302
4.13,0.77,78.472198
7.08,1.1,94.313599
4.94,0.4,35.4459
14.61,0.57,43.227699
14.13,0.96,46.32
10.71,1.4,32.755798
9.99,1.52,40.389999
9.02,2.4,41.210201
2.69,2.3,43.6465
6.89,2.33,44.865101
7.64,1.72,38.632999
6.16,1.35,37.337299
9.95,1.09,32.2085
4.88,1.0,17.924101
1.9,1.31,40.2859
4.88,1.31,84.127899
7.12,1.57,167.645
26.29,2.24,208.075
16.58,2.62,205.255
13.14,3.49,207.886
11.21,4.29,219.90401
7.6,4.27,221.679
7.1,4.95,225.511
10.74,4.57,222.627
11.94,1.59,215.071
11.22,0.68,50.6283
6.58,0.63,48.9524
7.57,1.03,47.7449
23.33,1.68,46.2258
13.88,1.7,30.7579
11.46,3.89,24.1861
8.52,2.99,31.653299
8.76,1.46,45.597301
8.78,1.52,49.4902
7.56,1.35,41.982498
7.14,1.59,48.7439
5.9,2.16,34.955502
3.43,2.56,36.5965
4.64,2.59,38.857101
7.98,2.13,44.302898
25.3,1.23,112.233
14.32,0.78,113.029
12.89,2.15,37.5341
11.68,2.2,34.4132
11.7,2.18,10.8816
12.18,0.45,329.715
12.92,0.67,69.667397
10.48,0.81,48.967701
8.07,1.37,47.370701
9.98,1.43,71.385498
11.67,1.85,84.355003
7.08,2.53,85.516701
3.43,3.52,93.528198
6.65,2.6,90.302399
4.66,2.62,83.463898
0.7,2.72,87.396301
3.18,3.03,87.131599
2.93,2.58,65.512001
1.18,3.02,52.302799
4.86,2.78,44.6553
3.84,3.72,67.4571
1.64,3.97,88.006302
2.87,3.05,93.561096
0.64,2.64,65.091698
2.63,2.22,47.355801
5.84,2.11,63.009102
9.45,1.72,117.335
8.94,1.52,144.946
4.13,1.52,133.86099
2.93,1.81,115.087
1.94,1.5,69.708
1.44,1.26,27.250299
2.19,1.66,41.761398
3.64,1.63,37.090698
6.8,1.4,37.005001
8.74,1.02,58.740002
2.89,1.15,43.6451
1.67,1.21,40.823002
5.1,1.51,38.094501
7.11,1.13,44.398602
8.29,0.74,49.066502
4.8,1.26,33.750099
4.59,1.7,29.429199
3.85,1.43,53.509399
5.81,1.54,23.8561
7.55,1.87,31.9485
5.07,2.27,25.951799
4.57,1.06,68.580597
6.07,0.65,53.814201
7.52,1.76,188.07001
19.67,2.19,216.36
17.06,3.36,223.399
16.27,3.2,217.537
9.5,1.54,191.77699
9.03,2.19,198.075
9.04,0.94,192.745
8.79,1.55,33.935699
2.95,1.92,37.965302
14.81,2.07,44.224098
13.37,2.49,40.165001
13.13,2.87,40.953499
13.34,2.01,42.599899
12.38,2.8,41.2272
11.42,2.69,36.282299
12.87,2.92,42.361301
9.86,2.47,42.0844
17.27,1.83,46.3353
8.96,1.28,50.745499
10.65,1.8,45.8927
9.9,1.51,59.901402
9.91,1.45,44.656502
12.81,1.15,53.960499
17.98,0.78,147.618
20.62,2.66,209.90199
19.39,2.64,203.991
18.96,2.4,209.942
12.9,2.22,222.17
15.1,1.47,218.673
17.07,1.85,216.101
20.92,0.96,219.798
8.34,1.89,40.418301
7.58,1.84,37.1619
9.75,1.9,39.893101
9.75,1.61,40.084099
15.07,1.33,39.430302
11.18,1.49,51.857498
11.91,2.29,44.554401
14.81,2.37,38.119202
13.1,2.4,43.661499
12.14,1.61,49.246101
11.66,1.47,50.632599
12.37,1.21,73.083702
8.08,1.58,47.7416
19.49,2.1,39.870399
-1.49,1.58,61.4184
19.21,0.89,111.959
17.49,0.67,91.003197
15.05,1.21,134.778
19.02,1.62,184.29401
16.1,1.93,221.007
13.88,2.22,227.96899
12.22,2.1,235.42
17.82,1.21,268.83301
15.3,0.41,14.3216
13.9,1.48,42.0098
15.58,2.23,39.358501
18.3,2.06,42.049099
17.55,2.08,40.5196
9.27,1.54,37.250999
18.55,1.17,47.056099
13.39,0.84,39.924702
20.66,1.4,40.916401
9.96,1.07,41.275501
11.21,0.85,63.354599
12.42,1.49,89.594803
16.59,1.21,59.3153
10.39,0.68,41.7584
9.24,0.73,51.286098
10.2,1.08,41.896599
13.37,0.7,45.058498
19.52,1.18,228.94099
19.52,1.42,240.64
13.38,1.32,228.302
21.89,0.69,283.85101
26.36,2.85,218.866
19.98,2.13,222.80701
19.23,2.42,224.56799
18.74,1.01,220.612
12.22,0.45,43.841099
24.84,0.23,67.549301
15.34,0.07,46.874802
18.74,3.83,36.514702
21.92,6.78,29.433701
14.63,2.75,40.437099
6.63,4.35,20.638201
9.78,6.83,24.9216
10.51,7.0,27.4153
24.87,7.93,32.5574
11.45,5.98,33.9128
15.6,6.31,35.666901
4.45,6.14,34.6656
6.86,4.65,35.526798
6.87,3.87,26.069799
8.8,1.39,316.93701
21.19,4.43,220.353
17.27,5.24,226.66499
22.36,4.22,223.005
16.37,2.1,228.07401
17.81,1.52,212.349
15.36,1.62,221.884
11.24,2.2,226.214
15.61,0.39,40.4347
11.26,2.52,38.721699
9.26,2.05,46.057999
9.05,2.25,48.008598
7.34,1.65,54.129101
4.45,1.81,47.688801
6.62,1.81,62.895901
8.81,1.51,62.937901
31.3,0.58,345.29999
53.5,0.23,140.10001
44.0,0.35,5.5
21.9,2.65,340.29999
8.7,1.84,94.099998
11.8,0.92,322.89999
13.0,0.35,161.60001
17.4,0.81,103.2
16.7,0.92,175.10001
9.0,0.46,203.10001
9.5,3.11,251.10001
8.1,3.68,337.89999
4.7,5.29,341.89999
5.7,7.71,341.39999
2.7,7.59,359.5
10.1,7.48,6.8000002
13.5,8.17,9.6999998
7.7,11.05,351.29999
5.3,8.75,329.60001
8.7,4.37,353.20001
8.4,3.11,359.89999
5.0,6.67,344.5
3.0,4.95,351.20001
5.1,4.03,340.89999
6.2,5.64,350.0
6.7,4.37,16.799999
9.6,2.99,350.79999
6.3,3.68,19.0
4.1,4.95,32.599998
3.6,3.57,21.200001
8.7,1.61,40.099998
5.1,3.57,2.0999999
10.1,4.37,21.9
8.3,4.95,5.1999998
6.7,5.29,15.1
7.5,3.91,358.60001
9.2,3.57,22.5
10.9,3.68,18.0
7.8,3.11,40.0
9.8,6.1,81.699997
9.5,6.21,91.599998
11.1,3.57,139.89999
13.4,2.19,84.400002
12.0,1.15,35.099998
24.2,0.81,312.70001
24.9,1.38,309.89999
22.7,0.81,338.10001
17.8,0.69,80.099998
13.9,1.38,11.8
19.4,0.46,231.7
15.2,1.96,333.39999
12.1,2.76,328.70001
13.8,0.92,296.79999
15.4,0.46,57.400002
8.4,0.46,77.099998
24.8,0.35,301.70001
20.6,0.92,205.7
16.8,1.61,263.39999
6.8,0.46,237.3
7.3,0.12,347.70001
12.8,0.46,137.89999
8.2,0.69,338.89999
8.3,0.69,220.5
11.9,4.37,238.10001
20.7,4.26,252.10001
19.7,0.69,64.5
13.7,2.07,98.099998
18.0,1.84,95.900002
8.1,1.38,112.4
15.4,0.23,64.0
13.6,1.15,100.1
14.9,1.38,76.400002
10.6,0.23,88.300003
11.1,1.84,86.599998
12.3,0.23,103.0
12.3,0.58,70.099998
10.1,0.69,57.200001
19.0,0.69,124.9
7.2,0.69,38.400002
14.4,0.23,33.0
11.1,2.3,354.79999
10.3,2.19,53.299999
9.4,2.19,35.0
9.4,3.57,14.4
7.7,3.57,16.1
6.2,2.76,9.6000004
5.6,3.34,352.0
6.1,4.37,343.0
4.2,4.83,344.89999
12.5,5.98,344.20001
11.7,7.13,343.39999
9.4,5.41,346.39999
7.1,5.52,351.0
5.5,6.56,349.29999
4.1,7.13,339.89999
4.6,6.44,350.70001
9.7,5.64,359.39999
9.0,6.56,347.89999
8.0,6.33,1.0
5.9,8.63,344.79999
3.5,7.02,353.10001
8.3,6.44,353.60001
5.5,4.37,355.20001
3.8,6.79,341.5
4.3,5.87,357.20001
4.0,6.33,1.8
8.6,8.4,358.39999
7.6,8.63,341.79999
9.6,10.82,342.0
9.8,11.51,337.39999
11.3,12.89,335.10001
13.0,9.9,343.39999
9.7,7.36,357.5
10.3,4.95,35.599998
9.9,4.6,47.5
8.9,4.03,39.5
7.4,1.96,4.6999998
13.2,0.92,348.20001
14.5,1.15,34.900002
13.9,0.46,20.200001
14.8,2.19,7.9000001
10.5,1.27,58.200001
5.3,2.53,8.6000004
6.5,5.41,356.60001
4.8,4.83,7.0
8.1,2.99,88.400002
7.1,0.81,56.200001
11.0,2.3,60.900002
7.2,3.8,350.0
7.0,2.53,18.9
9.0,4.14,18.6
6.7,4.14,3.9000001
6.1,3.34,46.400002
4.8,6.21,61.5
4.8,5.87,19.9
6.8,4.72,34.0
17.9,6.67,84.199997
12.6,4.95,100.4
13.2,0.81,131.2
13.1,0.46,122.6
16.2,1.15,43.900002
17.9,1.15,332.39999
12.9,1.73,345.20001
14.8,1.15,345.89999
8.5,1.27,324.5
7.7,0.92,2.0
10.7,0.81,336.79999
8.6,1.15,105.9
7.6,0.23,93.5
10.7,0.69,96.300003
14.9,1.04,86.400002
23.3,0.58,170.7
17.7,0.35,188.89999
15.6,1.27,246.89999
12.8,0.92,270.39999
12.6,0.35,93.800003
14.2,1.15,87.5
10.4,0.35,89.0
20.8,1.73,265.20001
32.8,1.5,239.10001
17.9,3.91,234.8
17.7,2.07,235.8
19.0,2.88,336.70001
20.5,0.58,32.099998
16.7,5.41,322.10001
8.8,7.36,334.20001
7.1,7.25,333.0
6.0,6.9,340.29999
4.7,3.22,344.20001
3.5,0.35,232.10001
8.2,0.46,251.60001
8.3,2.53,66.5
3.6,1.04,274.89999
-0.2,1.38,45.0
3.7,2.65,340.70001
6.9,2.53,2.3
7.3,3.11,21.4
7.5,2.3,25.700001
6.2,3.22,36.5
1.8,4.37,8.1999998
3.9,4.03,3.8
3.2,6.67,346.29999
1.6,5.98,332.5
4.3,6.79,342.29999
4.9,5.87,49.200001
6.2,5.06,89.400002
12.5,1.84,11.3
11.9,2.07,352.29999
11.6,2.42,17.6
10.5,2.88,58.099998
11.4,0.92,39.0
7.1,2.53,72.400002
10.2,2.07,56.200001
11.9,1.96,318.60001
9.7,1.5,345.70001
7.7,0.69,339.29999
4.5,0.58,355.20001
2.1,0.92,85.900002
4.8,1.84,92.900002
11.9,0.81,218.3
15.5,1.73,169.3
7.2,1.15,253.3
4.9,3.34,355.60001
4.7,3.45,332.39999
2.6,7.59,331.0
3.0,8.98,332.29999
2.7,10.13,340.70001
2.8,6.79,359.10001
1.4,5.64,23.299999
2.3,6.44,27.4
5.2,1.73,43.299999
4.8,3.22,6.0999999
2.7,3.34,5.5
4.2,3.68,18.5
3.0,1.61,43.200001
1.4,2.53,340.29999
2.8,2.65,43.299999
1.0,1.61,20.9
0.6,0.81,334.10001
0.0,0.92,330.39999
0.6,0.58,350.10001
7.6,0.58,351.89999
6.3,1.27,11.4
9.5,1.61,356.20001
5.4,3.45,356.29999
0.0,2.65,26.799999
1.1,5.52,55.0
2.0,4.95,52.5
0.1,4.6,61.099998
3.2,5.52,79.900002
7.1,6.44,83.400002
6.6,5.87,87.0
3.9,2.3,78.699997
10.1,1.61,49.099998
6.6,1.04,96.300003
4.6,1.15,85.599998
7.7,0.58,44.700001
22.3,0.46,225.10001
20.5,0.35,68.5
10.0,0.81,148.60001
13.6,0.58,331.5
18.5,1.04,115.1
26.0,1.27,213.89999
10.0,1.15,254.10001
7.4,1.27,212.7
5.7,1.27,198.2
9.1,0.81,194.10001
10.3,2.19,244.60001
14.6,1.04,304.0
8.3,3.91,2.3
9.0,3.68,14.7
8.1,6.67,357.5
4.3,10.01,345.29999
2.7,10.59,341.0
5.7,10.47,332.70001
6.9,10.24,335.39999
8.6,5.06,18.9
9.8,3.91,21.799999
8.2,2.65,353.0
16.7,3.91,352.60001
7.1,3.8,346.29999
7.3,2.76,19.200001
7.8,1.96,27.9
13.4,1.38,303.29999
9.9,2.65,353.89999
10.5,2.3,325.39999
6.7,1.04,326.29999
5.5,0.58,155.89999
5.1,0.69,29.299999
3.3,1.15,8.3999996
0.4,2.19,30.0
1.6,3.68,7.1999998
2.0,4.14,3.4000001
5.1,5.75,338.29999
12.7,7.02,346.89999
7.5,5.06,352.60001
10.2,5.64,346.39999
8.2,7.48,334.60001
4.0,7.71,336.89999
6.0,6.79,327.79999
5.3,5.75,334.29999
5.3,5.75,340.70001
9.8,6.56,330.60001
9.6,4.14,358.20001
9.2,3.91,351.20001
9.8,0.46,37.5
6.2,1.84,106.0
8.8,1.15,105.3
7.8,0.12,201.3
6.7,0.58,281.20001
6.9,0.69,189.7
5.5,2.07,38.0
3.0,2.42,68.099998
2.1,2.42,86.5
2.6,3.11,93.800003
1.9,2.07,61.700001
-0.9,3.22,340.29999
0.2,2.07,2.5
2.9,2.65,9.6000004
3.3,4.37,345.89999
3.0,3.68,359.60001
0.5,2.53,356.29999
4.3,3.22,0.69999999
6.7,4.03,354.29999
12.0,3.91,44.0
6.9,4.83,51.0
5.3,4.49,22.700001
6.7,2.99,7.3000002
7.3,2.99,359.39999
4.0,2.07,81.599998
4.5,1.96,15.5
10.0,1.15,24.1
6.4,1.96,348.89999
1.6,1.15,62.099998
4.1,1.38,82.5
6.6,1.84,91.5
4.3,1.61,136.3
2.4,2.53,93.0
2.7,1.27,75.800003
1.7,2.07,15.4
5.7,1.61,7.9000001
8.1,1.38,308.89999
7.3,6.9,331.29999
12.2,10.59,335.20001
6.7,8.52,337.5
2.2,7.59,340.70001
3.2,8.17,343.20001
7.3,8.75,338.20001
8.6,4.49,15.9
12.0,4.37,15.7
8.7,3.45,13.8
11.0,4.95,330.89999
10.4,6.79,328.79999
9.1,4.95,349.0
10.8,5.18,355.10001
8.9,4.26,357.39999
8.4,1.61,12.5
11.5,3.34,9.8000002
10.2,1.5,31.799999
6.7,1.27,299.89999
3.8,2.99,343.5
6.4,1.04,121.3
4.9,1.5,1.6
9.2,3.45,342.0
8.8,3.45,347.29999
13.0,5.52,9.6999998
11.7,5.41,41.099998
8.6,5.29,48.299999
9.5,2.53,81.5
11.4,0.35,10.4
19.8,1.84,235.0
15.1,6.1,231.0
15.7,8.17,228.2
10.8,2.65,190.0
12.9,3.45,152.0
13.3,1.61,153.89999
15.9,3.34,122.5
8.7,2.65,129.3
7.6,1.84,114.9
10.0,1.61,221.5
7.3,0.69,2.0
8.9,0.81,89.699997
7.3,1.04,107.1
6.5,0.46,79.0
3.7,0.81,97.800003
19.5,0.23,331.10001
19.4,3.22,122.6
10.2,6.21,164.8
8.9,11.62,192.8
11.3,11.97,185.8
7.6,10.93,163.5
12.1,12.2,171.7
16.1,14.5,176.0
10.4,5.64,235.8
4.0,2.88,336.70001
3.3,2.65,125.0
6.7,2.99,151.5
6.2,3.22,206.5
4.0,0.46,312.70001
6.5,1.15,112.7
6.1,2.07,354.20001
8.0,1.15,149.0
10.8,1.27,100.9
6.6,1.15,69.800003
3.0,0.12,175.89999
2.2,0.58,168.8
4.4,0.92,310.79999
3.7,0.69,40.200001
1.7,1.04,121.5
-1.3,1.15,66.5
-1.2,1.27,99.400002
-0.1,2.3,35.799999
-0.6,3.45,25.4
-0.2,2.65,36.400002
1.2,2.99,2.2
4.6,0.92,335.70001
4.8,4.37,354.0
4.6,5.64,45.5
1.1,6.79,82.800003
-1.4,5.06,62.299999
4.2,3.68,38.099998
7.5,2.99,57.0
12.1,0.92,25.5
18.5,0.92,301.0
29.4,0.35,321.39999
21.2,1.73,345.89999
20.5,1.5,325.5
9.6,4.14,350.20001
6.9,3.22,325.79999
4.0,1.96,332.89999
0.5,1.73,350.10001
4.4,1.15,2.2
5.6,0.35,123.2
4.0,1.04,266.20001
5.8,1.15,330.0
6.1,2.42,352.20001
7.0,1.27,337.29999
6.0,3.91,345.10001
4.2,5.64,0.30000001
6.6,4.49,0.30000001
11.6,7.71,66.5
9.4,8.17,74.900002
5.0,8.05,71.800003
6.0,8.05,68.300003
14.3,5.98,88.800003
14.3,6.21,93.900002
8.1,2.76,66.400002
26.4,0.81,240.60001
19.9,2.42,351.20001
11.9,2.65,64.800003
7.8,3.8,61.5
5.1,2.42,47.0
5.8,3.57,51.5
4.7,2.99,54.700001
7.2,1.38,40.299999
7.6,1.61,28.5
11.3,0.35,67.099998
7.3,0.58,172.2
14.9,0.46,39.900002
10.0,1.38,120.3
7.4,1.73,254.39999
9.3,1.61,264.20001
8.7,1.96,256.60001
7.7,1.5,239.0
10.0,2.19,246.39999
9.6,1.38,223.89999
12.2,0.46,230.5
14.1,1.27,221.0
18.6,0.69,109.3
33.2,0.46,322.70001
28.9,1.27,133.7
18.1,1.38,67.699997
26.1,0.81,223.89999
27.3,0.46,189.5
13.4,0.92,103.1
13.2,1.15,226.2
15.6,0.23,106.4
13.0,0.69,77.199997
10.9,1.04,340.89999
14.3,1.04,238.7
9.9,0.46,99.400002
17.6,0.92,99.099998
25.5,0.12,225.89999
13.7,0.69,83.300003
21.3,1.73,286.10001
21.2,1.61,103.9
12.7,1.04,248.8
17.1,1.38,183.89999
15.6,1.84,229.8
15.7,2.65,273.39999
13.7,3.11,255.3
12.7,3.91,217.60001
13.5,3.8,223.60001
16.9,2.76,251.0
15.3,0.92,278.5
20.4,1.38,103.8
6.2,1.5,98.699997
7.6,1.38,95.199997
6.4,0.58,86.300003
8.3,0.92,87.400002
10.3,1.27,92.599998
7.4,1.96,100.8
6.4,0.81,79.099998
8.2,0.12,13.9
12.0,0.23,69.099998
16.8,0.12,3.4000001
14.2,0.23,1.9
18.3,0.81,86.0
10.9,1.61,257.29999
10.7,1.15,236.89999
5.5,2.53,218.5
0.2,2.76,238.8
4.8,3.68,227.10001
5.8,6.33,235.39999
6.5,8.05,235.3
5.1,6.67,228.0
9.3,5.87,224.89999
8.7,5.64,214.8
7.9,4.83,212.2
6.2,1.61,133.10001
4.9,1.73,98.400002
5.2,0.35,219.2
2.3,0.35,265.29999
3.2,0.58,75.900002
6.8,0.12,13.2
6.8,1.04,250.60001
6.5,1.04,206.10001
7.5,0.58,255.39999
4.1,1.38,251.89999
3.5,1.38,174.3
8.1,1.04,213.39999
5.8,2.07,79.099998
4.7,1.04,23.299999
4.6,0.46,296.20001
7.4,1.27,26.200001
5.2,2.42,347.39999
0.9,2.3,352.0
17.8,2.88,357.0
8.9,3.45,347.20001
6.4,4.14,2.3
3.4,3.8,42.299999
